round_start_time,round_end_time,stage,match_id,game_number,match_winner,map_winner,map_loser,map_name,map_round,winning_team_final_map_score,losing_team_final_map_score,control_round_name,attacker,defender,team_one_name,team_two_name,attacker_payload_distance,defender_payload_distance,attacker_time_banked,defender_time_banked,attacker_control_perecent,defender_control_perecent,attacker_round_end_score,defender_round_end_score
2018-01-20T04:27:00Z,2018-01-20T04:33:00Z,Overwatch League Stage 1,10243,2,London Spitfire,London Spitfire,Dallas Fuel,Horizon Lunar Colony,1,2,0,NULL,London Spitfire,Dallas Fuel,Dallas Fuel,London Spitfire,0,0,132.010025,240,NULL,NULL,2,0
2018-01-20T04:35:00Z,2018-01-20T04:39:00Z,Overwatch League Stage 1,10243,2,London Spitfire,London Spitfire,Dallas Fuel,Horizon Lunar Colony,2,2,0,NULL,Dallas Fuel,London Spitfire,Dallas Fuel,London Spitfire,0,0,0,132.010025,NULL,NULL,0,2
2018-01-20T04:57:00Z,2018-01-20T05:02:00Z,Overwatch League Stage 1,10243,3,London Spitfire,Dallas Fuel,London Spitfire,Oasis,1,2,0,City Center,London Spitfire,Dallas Fuel,London Spitfire,Dallas Fuel,0,0,0,0,70,100,0,1
2018-01-20T05:03:00Z,2018-01-20T05:09:00Z,Overwatch League Stage 1,10243,3,London Spitfire,Dallas Fuel,London Spitfire,Oasis,2,2,0,Gardens,London Spitfire,Dallas Fuel,London Spitfire,Dallas Fuel,0,0,0,0,99,100,0,2
2018-01-20T05:17:00Z,2018-01-20T05:24:00Z,Overwatch League Stage 1,10243,4,London Spitfire,London Spitfire,Dallas Fuel,Numbani,1,4,3,NULL,London Spitfire,Dallas Fuel,Dallas Fuel,London Spitfire,71.80693054,0,91.98104095,0,NULL,NULL,3,0
2018-01-20T05:26:00Z,2018-01-20T05:34:00Z,Overwatch League Stage 1,10243,4,London Spitfire,London Spitfire,Dallas Fuel,Numbani,3,4,3,NULL,Dallas Fuel,London Spitfire,Dallas Fuel,London Spitfire,71.79914856,71.80693054,0,91.98104095,NULL,NULL,3,3
2018-01-20T05:36:00Z,2018-01-20T05:37:00Z,Overwatch League Stage 1,10243,4,London Spitfire,London Spitfire,Dallas Fuel,Numbani,5,4,3,NULL,London Spitfire,Dallas Fuel,Dallas Fuel,London Spitfire,0,71.79914856,25.6500473,0,NULL,NULL,4,3
2018-01-20T19:10:00Z,2018-01-20T19:16:00Z,Overwatch League Stage 1,10244,1,London Spitfire,London Spitfire,Los Angeles Valiant,Dorado,1,2,1,NULL,Los Angeles Valiant,London Spitfire,London Spitfire,Los Angeles Valiant,96.17001343,0,0,240,NULL,NULL,1,0
2018-01-20T19:18:00Z,2018-01-20T19:23:00Z,Overwatch League Stage 1,10244,1,London Spitfire,London Spitfire,Los Angeles Valiant,Dorado,2,2,1,NULL,London Spitfire,Los Angeles Valiant,London Spitfire,Los Angeles Valiant,96.18503571,96.17001343,136.8620605,0,NULL,NULL,2,1
2018-01-20T19:31:00Z,2018-01-20T19:40:00Z,Overwatch League Stage 1,10244,2,London Spitfire,London Spitfire,Los Angeles Valiant,Horizon Lunar Colony,1,3,2,NULL,Los Angeles Valiant,London Spitfire,London Spitfire,Los Angeles Valiant,0,0,0,240,NULL,NULL,2,0
2018-01-20T19:42:00Z,2018-01-20T19:50:00Z,Overwatch League Stage 1,10244,2,London Spitfire,London Spitfire,Los Angeles Valiant,Horizon Lunar Colony,2,3,2,NULL,London Spitfire,Los Angeles Valiant,London Spitfire,Los Angeles Valiant,0,0,60,60,NULL,NULL,2,2
2018-01-20T19:52:00Z,2018-01-20T19:53:00Z,Overwatch League Stage 1,10244,2,London Spitfire,London Spitfire,Los Angeles Valiant,Horizon Lunar Colony,3,3,2,NULL,Los Angeles Valiant,London Spitfire,London Spitfire,Los Angeles Valiant,0,0,0,60,NULL,NULL,2,2
2018-01-20T19:54:00Z,2018-01-20T19:55:00Z,Overwatch League Stage 1,10244,2,London Spitfire,London Spitfire,Los Angeles Valiant,Horizon Lunar Colony,4,3,2,NULL,London Spitfire,Los Angeles Valiant,London Spitfire,Los Angeles Valiant,0,0,0,0,NULL,NULL,3,2
2018-01-20T20:12:00Z,2018-01-20T20:15:00Z,Overwatch League Stage 1,10244,3,London Spitfire,Los Angeles Valiant,London Spitfire,Oasis,1,2,0,Gardens,Los Angeles Valiant,London Spitfire,Los Angeles Valiant,London Spitfire,0,0,0,0,100,0,1,0
2018-01-20T20:16:00Z,2018-01-20T20:21:00Z,Overwatch League Stage 1,10244,3,London Spitfire,Los Angeles Valiant,London Spitfire,Oasis,2,2,0,University,Los Angeles Valiant,London Spitfire,Los Angeles Valiant,London Spitfire,0,0,0,0,100,99,2,0
2018-01-20T20:30:00Z,2018-01-20T20:39:00Z,Overwatch League Stage 1,10244,4,London Spitfire,Los Angeles Valiant,London Spitfire,Eichenwalde,1,3,1,NULL,Los Angeles Valiant,London Spitfire,London Spitfire,Los Angeles Valiant,67.72424316,0,0,0,NULL,NULL,3,0
2018-01-20T20:41:00Z,2018-01-20T20:47:00Z,Overwatch League Stage 1,10244,4,London Spitfire,Los Angeles Valiant,London Spitfire,Eichenwalde,3,3,1,NULL,London Spitfire,Los Angeles Valiant,London Spitfire,Los Angeles Valiant,121.6273422,67.72424316,0,0,NULL,NULL,1,3
2018-01-20T20:54:00Z,2018-01-20T20:57:00Z,Overwatch League Stage 1,10244,5,London Spitfire,London Spitfire,Los Angeles Valiant,Lijiang Tower,1,2,0,Control Center,Los Angeles Valiant,London Spitfire,Los Angeles Valiant,London Spitfire,0,0,0,0,21,100,0,1
2018-01-20T20:58:00Z,2018-01-20T21:03:00Z,Overwatch League Stage 1,10244,5,London Spitfire,London Spitfire,Los Angeles Valiant,Lijiang Tower,2,2,0,Garden,Los Angeles Valiant,London Spitfire,Los Angeles Valiant,London Spitfire,0,0,0,0,81,100,0,2
2018-01-20T21:29:00Z,2018-01-20T21:33:00Z,Overwatch League Stage 1,10245,1,New York Excelsior,New York Excelsior,Los Angeles Gladiators,Dorado,1,1,0,NULL,Los Angeles Gladiators,New York Excelsior,New York Excelsior,Los Angeles Gladiators,73.03417206,0,0,240,NULL,NULL,0,0
2018-01-20T21:35:00Z,2018-01-20T21:36:00Z,Overwatch League Stage 1,10245,1,New York Excelsior,New York Excelsior,Los Angeles Gladiators,Dorado,2,1,0,NULL,New York Excelsior,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,73.04050446,73.03417206,177.9213715,0,NULL,NULL,1,0
2018-01-20T21:44:00Z,2018-01-20T21:53:00Z,Overwatch League Stage 1,10245,2,New York Excelsior,New York Excelsior,Los Angeles Gladiators,Horizon Lunar Colony,1,2,1,NULL,Los Angeles Gladiators,New York Excelsior,New York Excelsior,Los Angeles Gladiators,0,0,0,240,NULL,NULL,1,0
2018-01-20T21:55:00Z,2018-01-20T22:00:00Z,Overwatch League Stage 1,10245,2,New York Excelsior,New York Excelsior,Los Angeles Gladiators,Horizon Lunar Colony,2,2,1,NULL,New York Excelsior,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,0,0,174.8010254,0,NULL,NULL,2,1
2018-01-20T22:17:00Z,2018-01-20T22:23:00Z,Overwatch League Stage 1,10245,3,New York Excelsior,New York Excelsior,Los Angeles Gladiators,Oasis,1,2,0,City Center,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,New York Excelsior,0,0,0,0,99,100,0,1
2018-01-20T22:24:00Z,2018-01-20T22:29:00Z,Overwatch League Stage 1,10245,3,New York Excelsior,New York Excelsior,Los Angeles Gladiators,Oasis,2,2,0,Gardens,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,New York Excelsior,0,0,0,0,99,100,0,2
2018-01-20T22:36:00Z,2018-01-20T22:43:00Z,Overwatch League Stage 1,10245,4,New York Excelsior,New York Excelsior,Los Angeles Gladiators,Eichenwalde,1,2,1,NULL,Los Angeles Gladiators,New York Excelsior,New York Excelsior,Los Angeles Gladiators,76.48980713,0,0,0,NULL,NULL,1,0
2018-01-20T22:45:00Z,2018-01-20T22:47:00Z,Overwatch League Stage 1,10245,4,New York Excelsior,New York Excelsior,Los Angeles Gladiators,Eichenwalde,3,2,1,NULL,New York Excelsior,Los Angeles Gladiators,New York Excelsior,Los Angeles Gladiators,76.49630737,76.48980713,253.1439972,0,NULL,NULL,2,1
2018-01-20T23:20:00Z,2018-01-20T23:29:00Z,Overwatch League Stage 1,10246,1,San Francisco Shock,San Francisco Shock,Boston Uprising,Dorado,1,3,2,NULL,Boston Uprising,San Francisco Shock,San Francisco Shock,Boston Uprising,75.01663208,0,0,240,NULL,NULL,2,0
2018-01-20T23:31:00Z,2018-01-20T23:37:00Z,Overwatch League Stage 1,10246,1,San Francisco Shock,San Francisco Shock,Boston Uprising,Dorado,2,3,2,NULL,San Francisco Shock,Boston Uprising,San Francisco Shock,Boston Uprising,74.95953369,75.01663208,84.85035706,0,NULL,NULL,3,2
2018-01-20T23:45:00Z,2018-01-20T23:49:00Z,Overwatch League Stage 1,10246,2,San Francisco Shock,Boston Uprising,San Francisco Shock,Horizon Lunar Colony,1,2,0,NULL,Boston Uprising,San Francisco Shock,San Francisco Shock,Boston Uprising,0,0,216.8500214,240,NULL,NULL,2,0
2018-01-20T23:51:00Z,2018-01-20T23:55:00Z,Overwatch League Stage 1,10246,2,San Francisco Shock,Boston Uprising,San Francisco Shock,Horizon Lunar Colony,2,2,0,NULL,San Francisco Shock,Boston Uprising,San Francisco Shock,Boston Uprising,0,0,0,216.8500214,NULL,NULL,0,2
2018-01-21T00:11:00Z,2018-01-21T00:16:00Z,Overwatch League Stage 1,10246,3,San Francisco Shock,San Francisco Shock,Boston Uprising,Oasis,1,2,0,City Center,Boston Uprising,San Francisco Shock,Boston Uprising,San Francisco Shock,0,0,0,0,99,100,0,1
2018-01-21T00:17:00Z,2018-01-21T00:23:00Z,Overwatch League Stage 1,10246,3,San Francisco Shock,San Francisco Shock,Boston Uprising,Oasis,2,2,0,University,Boston Uprising,San Francisco Shock,Boston Uprising,San Francisco Shock,0,0,0,0,99,100,0,2
2018-01-21T00:29:00Z,2018-01-21T00:35:00Z,Overwatch League Stage 1,10246,4,San Francisco Shock,Boston Uprising,San Francisco Shock,Eichenwalde,1,3,1,NULL,Boston Uprising,San Francisco Shock,San Francisco Shock,Boston Uprising,67.71974182,0,123.3129883,0,NULL,NULL,3,0
2018-01-21T00:37:00Z,2018-01-21T00:44:00Z,Overwatch League Stage 1,10246,4,San Francisco Shock,Boston Uprising,San Francisco Shock,Eichenwalde,3,3,1,NULL,San Francisco Shock,Boston Uprising,San Francisco Shock,Boston Uprising,126.4650803,67.71974182,0,123.3129883,NULL,NULL,1,3
2018-01-21T00:50:00Z,2018-01-21T00:54:00Z,Overwatch League Stage 1,10246,5,San Francisco Shock,San Francisco Shock,Boston Uprising,Lijiang Tower,1,2,1,Night Market,Boston Uprising,San Francisco Shock,Boston Uprising,San Francisco Shock,0,0,0,0,100,0,1,0
2018-01-21T00:54:00Z,2018-01-21T01:00:00Z,Overwatch League Stage 1,10246,5,San Francisco Shock,San Francisco Shock,Boston Uprising,Lijiang Tower,2,2,1,Control Center,Boston Uprising,San Francisco Shock,Boston Uprising,San Francisco Shock,0,0,0,0,99,100,1,1
2018-01-21T01:01:00Z,2018-01-21T01:08:00Z,Overwatch League Stage 1,10246,5,San Francisco Shock,San Francisco Shock,Boston Uprising,Lijiang Tower,3,2,1,Garden,Boston Uprising,San Francisco Shock,Boston Uprising,San Francisco Shock,0,0,0,0,80,100,1,2
2018-01-25T00:10:00Z,2018-01-25T00:15:00Z,Overwatch League Stage 1,10247,1,London Spitfire,London Spitfire,San Francisco Shock,Eichenwalde,1,1,0,NULL,San Francisco Shock,London Spitfire,London Spitfire,San Francisco Shock,0,0,0,0,NULL,NULL,0,0
2018-01-25T00:17:00Z,2018-01-25T00:19:00Z,Overwatch League Stage 1,10247,1,London Spitfire,London Spitfire,San Francisco Shock,Eichenwalde,3,1,0,NULL,London Spitfire,San Francisco Shock,London Spitfire,San Francisco Shock,0,0,91.33502197,0,NULL,NULL,1,0
2018-01-25T00:27:00Z,2018-01-25T00:31:00Z,Overwatch League Stage 1,10247,2,London Spitfire,London Spitfire,San Francisco Shock,Horizon Lunar Colony,1,1,0,NULL,San Francisco Shock,London Spitfire,London Spitfire,San Francisco Shock,0,0,0,240,NULL,NULL,0,0
2018-01-25T00:33:00Z,2018-01-25T00:36:00Z,Overwatch League Stage 1,10247,2,London Spitfire,London Spitfire,San Francisco Shock,Horizon Lunar Colony,2,1,0,NULL,London Spitfire,San Francisco Shock,London Spitfire,San Francisco Shock,0,0,84.01901245,0,NULL,NULL,1,0
2018-01-25T00:54:00Z,2018-01-25T01:00:00Z,Overwatch League Stage 1,10247,3,London Spitfire,San Francisco Shock,London Spitfire,Oasis,1,2,1,University,San Francisco Shock,London Spitfire,San Francisco Shock,London Spitfire,0,0,0,0,89,100,0,1
2018-01-25T01:05:00Z,2018-01-25T01:09:00Z,Overwatch League Stage 1,10247,3,London Spitfire,San Francisco Shock,London Spitfire,Oasis,2,2,1,City Center,San Francisco Shock,London Spitfire,San Francisco Shock,London Spitfire,0,0,0,0,100,95,1,1
2018-01-25T01:10:00Z,2018-01-25T01:13:00Z,Overwatch League Stage 1,10247,3,London Spitfire,San Francisco Shock,London Spitfire,Oasis,3,2,1,Gardens,San Francisco Shock,London Spitfire,San Francisco Shock,London Spitfire,0,0,0,0,100,0,2,1
2018-01-25T01:20:00Z,2018-01-25T01:28:00Z,Overwatch League Stage 1,10247,4,London Spitfire,London Spitfire,San Francisco Shock,Junkertown,1,2,1,NULL,San Francisco Shock,London Spitfire,London Spitfire,San Francisco Shock,73.52462769,0,0,240,NULL,NULL,1,0
2018-01-25T01:30:00Z,2018-01-25T01:35:00Z,Overwatch League Stage 1,10247,4,London Spitfire,London Spitfire,San Francisco Shock,Junkertown,2,2,1,NULL,London Spitfire,San Francisco Shock,London Spitfire,San Francisco Shock,73.51911926,73.52462769,142.0958557,0,NULL,NULL,2,1
2018-01-25T02:10:00Z,2018-01-25T02:19:00Z,Overwatch League Stage 1,10248,1,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Numbani,1,3,2,NULL,Shanghai Dragons,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,47.03996277,0,0,0,NULL,NULL,2,0
2018-01-25T02:21:00Z,2018-01-25T02:30:00Z,Overwatch League Stage 1,10248,1,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Numbani,3,3,2,NULL,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,47.05761719,47.03996277,0,0,NULL,NULL,3,2
2018-01-25T02:37:00Z,2018-01-25T02:46:00Z,Overwatch League Stage 1,10248,2,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Temple of Anubis,1,2,1,NULL,Shanghai Dragons,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,0,0,0,240,NULL,NULL,1,0
2018-01-25T02:49:00Z,2018-01-25T02:53:00Z,Overwatch League Stage 1,10248,2,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Temple of Anubis,2,2,1,NULL,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,0,0,253.1170197,0,NULL,NULL,2,1
2018-01-25T03:10:00Z,2018-01-25T03:14:00Z,Overwatch League Stage 1,10248,3,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Oasis,1,2,1,University,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,0,0,0,0,100,35,1,0
2018-01-25T03:14:00Z,2018-01-25T03:19:00Z,Overwatch League Stage 1,10248,3,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Oasis,2,2,1,Gardens,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,0,0,0,0,51,100,1,1
2018-01-25T03:19:00Z,2018-01-25T03:22:00Z,Overwatch League Stage 1,10248,3,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Oasis,3,2,1,City Center,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,0,0,0,0,0,100,1,2
2018-01-25T03:29:00Z,2018-01-25T03:38:00Z,Overwatch League Stage 1,10248,4,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,Dorado,1,2,1,NULL,Shanghai Dragons,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,65.95857239,0,0,240,NULL,NULL,2,0
2018-01-25T03:40:00Z,2018-01-25T03:47:00Z,Overwatch League Stage 1,10248,4,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,Dorado,2,2,1,NULL,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,93.7142334,65.95857239,0,0,NULL,NULL,1,2
2018-01-25T04:14:00Z,2018-01-25T04:22:00Z,Overwatch League Stage 1,10249,1,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Eichenwalde,1,3,1,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,67.73223114,0,0,0,NULL,NULL,3,0
2018-01-25T04:24:00Z,2018-01-25T04:31:00Z,Overwatch League Stage 1,10249,1,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Eichenwalde,3,3,1,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,125.6512527,67.73223114,0,0,NULL,NULL,1,3
2018-01-25T04:41:00Z,2018-01-25T04:48:00Z,Overwatch League Stage 1,10249,2,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Horizon Lunar Colony,1,2,0,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,0,0,37.51702881,240,NULL,NULL,2,0
2018-01-25T04:50:00Z,2018-01-25T04:54:00Z,Overwatch League Stage 1,10249,2,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Horizon Lunar Colony,2,2,0,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,0,0,0,37.51702881,NULL,NULL,0,2
2018-01-25T05:14:00Z,2018-01-25T05:17:00Z,Overwatch League Stage 1,10249,3,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Ilios,1,2,1,Ruins,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,0,100,0,1
2018-01-25T05:18:00Z,2018-01-25T05:23:00Z,Overwatch League Stage 1,10249,3,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Ilios,2,2,1,Well,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,100,69,1,1
2018-01-25T05:24:00Z,2018-01-25T05:30:00Z,Overwatch League Stage 1,10249,3,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Ilios,3,2,1,Lighthouse,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,99,100,1,2
2018-01-25T05:37:00Z,2018-01-25T05:47:00Z,Overwatch League Stage 1,10249,4,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Junkertown,1,4,3,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,102.0124817,0,0,240,NULL,NULL,3,0
2018-01-25T05:49:00Z,2018-01-25T05:56:00Z,Overwatch League Stage 1,10249,4,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Junkertown,2,4,3,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,102.0076904,102.0124817,113.8994598,60,NULL,NULL,3,3
2018-01-25T05:57:00Z,2018-01-25T05:59:00Z,Overwatch League Stage 1,10249,4,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Junkertown,3,4,3,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,55.75311279,102.0076904,0,113.8994598,NULL,NULL,3,3
2018-01-25T06:01:00Z,2018-01-25T06:01:00Z,Overwatch League Stage 1,10249,4,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Junkertown,4,4,3,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,55.76909637,55.75311279,68.57354736,0,NULL,NULL,4,3
2018-01-25T06:08:00Z,2018-01-25T06:13:00Z,Overwatch League Stage 1,10249,5,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Lijiang Tower,1,2,1,Garden,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,99,100,0,1
2018-01-25T06:14:00Z,2018-01-25T06:20:00Z,Overwatch League Stage 1,10249,5,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Lijiang Tower,2,2,1,Control Center,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,100,99,1,1
2018-01-25T06:20:00Z,2018-01-25T06:24:00Z,Overwatch League Stage 1,10249,5,Los Angeles Valiant,Los Angeles Valiant,Los Angeles Gladiators,Lijiang Tower,3,2,1,Night Market,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,21,100,1,2
2018-01-25T22:11:00Z,2018-01-25T22:19:00Z,Overwatch League Stage 1,10250,1,Boston Uprising,London Spitfire,Boston Uprising,Numbani,1,5,4,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,71.78692627,0,0,0,NULL,NULL,3,0
2018-01-25T22:21:00Z,2018-01-25T22:29:00Z,Overwatch League Stage 1,10250,1,Boston Uprising,London Spitfire,Boston Uprising,Numbani,3,5,4,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,71.80149841,71.78692627,60,60,NULL,NULL,3,3
2018-01-25T22:31:00Z,2018-01-25T22:32:00Z,Overwatch League Stage 1,10250,1,Boston Uprising,London Spitfire,Boston Uprising,Numbani,5,5,4,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,29.69189262,71.80149841,0,60,NULL,NULL,4,3
2018-01-25T22:34:00Z,2018-01-25T22:35:00Z,Overwatch League Stage 1,10250,1,Boston Uprising,London Spitfire,Boston Uprising,Numbani,7,5,4,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,29.70546532,29.69189262,0,0,NULL,NULL,5,4
2018-01-25T22:43:00Z,2018-01-25T22:45:00Z,Overwatch League Stage 1,10250,2,Boston Uprising,Boston Uprising,London Spitfire,Temple of Anubis,1,3,2,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,0,0,371.2630005,240,NULL,NULL,2,0
2018-01-25T22:47:00Z,2018-01-25T22:54:00Z,Overwatch League Stage 1,10250,2,Boston Uprising,Boston Uprising,London Spitfire,Temple of Anubis,2,3,2,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,0,0,64.06802368,371.2630005,NULL,NULL,2,2
2018-01-25T22:56:00Z,2018-01-25T22:57:00Z,Overwatch League Stage 1,10250,2,Boston Uprising,Boston Uprising,London Spitfire,Temple of Anubis,3,3,2,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,0,0,0,371.2630005,NULL,NULL,2,2
2018-01-25T22:59:00Z,2018-01-25T23:00:00Z,Overwatch League Stage 1,10250,2,Boston Uprising,Boston Uprising,London Spitfire,Temple of Anubis,4,3,2,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,0,0,324.0759888,0,NULL,NULL,3,2
2018-01-25T23:19:00Z,2018-01-25T23:22:00Z,Overwatch League Stage 1,10250,3,Boston Uprising,Boston Uprising,London Spitfire,Ilios,1,2,1,Lighthouse,Boston Uprising,London Spitfire,Boston Uprising,London Spitfire,0,0,0,0,44,100,0,1
2018-01-25T23:23:00Z,2018-01-25T23:28:00Z,Overwatch League Stage 1,10250,3,Boston Uprising,Boston Uprising,London Spitfire,Ilios,2,2,1,Well,Boston Uprising,London Spitfire,Boston Uprising,London Spitfire,0,0,0,0,100,99,1,1
2018-01-25T23:29:00Z,2018-01-25T23:34:00Z,Overwatch League Stage 1,10250,3,Boston Uprising,Boston Uprising,London Spitfire,Ilios,3,2,1,Ruins,Boston Uprising,London Spitfire,Boston Uprising,London Spitfire,0,0,0,0,100,87,2,1
2018-01-25T23:46:00Z,2018-01-25T23:55:00Z,Overwatch League Stage 1,10250,4,Boston Uprising,London Spitfire,Boston Uprising,Junkertown,1,3,2,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,90.88885498,0,0,240,NULL,NULL,2,0
2018-01-25T23:57:00Z,2018-01-26T00:04:00Z,Overwatch League Stage 1,10250,4,Boston Uprising,London Spitfire,Boston Uprising,Junkertown,2,3,2,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,90.84107971,90.88885498,31.52264404,0,NULL,NULL,3,2
2018-01-26T00:11:00Z,2018-01-26T00:17:00Z,Overwatch League Stage 1,10250,5,Boston Uprising,Boston Uprising,London Spitfire,Lijiang Tower,1,2,0,Garden,Boston Uprising,London Spitfire,Boston Uprising,London Spitfire,0,0,0,0,100,99,1,0
2018-01-26T00:18:00Z,2018-01-26T00:22:00Z,Overwatch League Stage 1,10250,5,Boston Uprising,Boston Uprising,London Spitfire,Lijiang Tower,2,2,0,Night Market,Boston Uprising,London Spitfire,Boston Uprising,London Spitfire,0,0,0,0,100,50,2,0
2018-01-26T00:44:00Z,2018-01-26T00:51:00Z,Overwatch League Stage 1,10251,1,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,Numbani,1,2,1,NULL,Philadelphia Fusion,New York Excelsior,New York Excelsior,Philadelphia Fusion,93.98153687,0,0,0,NULL,NULL,1,0
2018-01-26T00:53:00Z,2018-01-26T00:59:00Z,Overwatch League Stage 1,10251,1,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,Numbani,3,2,1,NULL,New York Excelsior,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,93.99436951,93.98153687,8.702026367,0,NULL,NULL,2,1
2018-01-26T01:07:00Z,2018-01-26T01:13:00Z,Overwatch League Stage 1,10251,2,Philadelphia Fusion,Philadelphia Fusion,New York Excelsior,Temple of Anubis,1,2,1,NULL,Philadelphia Fusion,New York Excelsior,New York Excelsior,Philadelphia Fusion,0,0,125.4160461,240,NULL,NULL,2,0
2018-01-26T01:15:00Z,2018-01-26T01:23:00Z,Overwatch League Stage 1,10251,2,Philadelphia Fusion,Philadelphia Fusion,New York Excelsior,Temple of Anubis,2,2,1,NULL,New York Excelsior,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,0,0,0,125.4160461,NULL,NULL,1,2
2018-01-26T01:41:00Z,2018-01-26T01:46:00Z,Overwatch League Stage 1,10251,3,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,Ilios,1,2,1,Ruins,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,New York Excelsior,0,0,0,0,100,99,1,0
2018-01-26T01:47:00Z,2018-01-26T01:51:00Z,Overwatch League Stage 1,10251,3,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,Ilios,2,2,1,Lighthouse,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,New York Excelsior,0,0,0,0,56,100,1,1
2018-01-26T01:52:00Z,2018-01-26T01:55:00Z,Overwatch League Stage 1,10251,3,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,Ilios,3,2,1,Well,Philadelphia Fusion,New York Excelsior,Philadelphia Fusion,New York Excelsior,0,0,0,0,45,100,1,2
