round_start_time,round_end_time,stage,match_id,game_number,match_winner,map_winner,map_loser,map_name,map_round,winning_team_final_map_score,losing_team_final_map_score,control_round_name,attacker,defender,team_one_name,team_two_name,attacker_payload_distance,defender_payload_distance,attacker_time_banked,defender_time_banked,attacker_control_perecent,defender_control_perecent,attacker_round_end_score,defender_round_end_score
2019-06-22T02:33:00Z,2019-06-22T02:38:00Z,Overwatch League Stage 3,21412,4,San Francisco Shock,San Francisco Shock,Florida Mayhem,Watchpoint: Gibraltar,2,3,0,NULL,Florida Mayhem,San Francisco Shock,Florida Mayhem,San Francisco Shock,85.22227478,88.7270813,0,201.0910187,NULL,NULL,0,3
2019-06-22T02:51:00Z,2019-06-22T02:56:00Z,Overwatch League Stage 3,21308,1,Shanghai Dragons,Los Angeles Gladiators,Shanghai Dragons,Oasis,1,2,0,Gardens,Los Angeles Gladiators,Shanghai Dragons,Los Angeles Gladiators,Shanghai Dragons,0,0,0,0,100,99,1,0
2019-06-22T02:57:00Z,2019-06-22T03:02:00Z,Overwatch League Stage 3,21308,1,Shanghai Dragons,Los Angeles Gladiators,Shanghai Dragons,Oasis,2,2,0,University,Los Angeles Gladiators,Shanghai Dragons,Los Angeles Gladiators,Shanghai Dragons,0,0,0,0,100,99,2,0
2019-06-22T03:06:00Z,2019-06-22T03:11:00Z,Overwatch League Stage 3,21308,2,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,Volskaya Industries,1,4,3,NULL,Shanghai Dragons,Los Angeles Gladiators,Los Angeles Gladiators,Shanghai Dragons,0,0,170.3190155,0,NULL,NULL,2,0
2019-06-22T03:13:00Z,2019-06-22T03:17:00Z,Overwatch League Stage 3,21308,2,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,Volskaya Industries,2,4,3,NULL,Los Angeles Gladiators,Shanghai Dragons,Los Angeles Gladiators,Shanghai Dragons,0,0,282.7259827,170.3190155,NULL,NULL,2,2
2019-06-22T03:18:00Z,2019-06-22T03:21:00Z,Overwatch League Stage 3,21308,2,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,Volskaya Industries,3,4,3,NULL,Shanghai Dragons,Los Angeles Gladiators,Los Angeles Gladiators,Shanghai Dragons,0,0,17.21401978,282.7259827,NULL,NULL,4,2
2019-06-22T03:23:00Z,2019-06-22T03:28:00Z,Overwatch League Stage 3,21308,2,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,Volskaya Industries,4,4,3,NULL,Los Angeles Gladiators,Shanghai Dragons,Los Angeles Gladiators,Shanghai Dragons,0,0,0,17.21401978,NULL,NULL,3,4
2019-06-22T03:40:00Z,2019-06-22T03:49:00Z,Overwatch League Stage 3,21308,3,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,Eichenwalde,1,3,2,NULL,Shanghai Dragons,Los Angeles Gladiators,Los Angeles Gladiators,Shanghai Dragons,46.73348999,0,0,0,NULL,NULL,2,0
2019-06-22T03:51:00Z,2019-06-22T04:00:00Z,Overwatch League Stage 3,21308,3,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,Eichenwalde,2,3,2,NULL,Los Angeles Gladiators,Shanghai Dragons,Los Angeles Gladiators,Shanghai Dragons,34.90725708,46.73348999,0,0,NULL,NULL,2,3
2019-06-22T04:03:00Z,2019-06-22T04:08:00Z,Overwatch League Stage 3,21308,4,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,Dorado,1,1,0,NULL,Los Angeles Gladiators,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,74.56687164,0,0,0,NULL,NULL,0,0
2019-06-22T04:10:00Z,2019-06-22T04:11:00Z,Overwatch League Stage 3,21308,4,Shanghai Dragons,Shanghai Dragons,Los Angeles Gladiators,Dorado,2,1,0,NULL,Shanghai Dragons,Los Angeles Gladiators,Shanghai Dragons,Los Angeles Gladiators,74.57144928,74.56687164,145.4060059,0,NULL,NULL,1,0
2019-06-22T04:25:00Z,2019-06-22T04:29:00Z,Overwatch League Stage 3,21385,1,Vancouver Titans,Chengdu Hunters,Vancouver Titans,Nepal,1,2,1,Sanctum,Chengdu Hunters,Vancouver Titans,Chengdu Hunters,Vancouver Titans,0,0,0,0,42,100,0,1
2019-06-22T04:30:00Z,2019-06-22T04:33:00Z,Overwatch League Stage 3,21385,1,Vancouver Titans,Chengdu Hunters,Vancouver Titans,Nepal,2,2,1,Shrine,Chengdu Hunters,Vancouver Titans,Chengdu Hunters,Vancouver Titans,0,0,0,0,100,30,1,1
2019-06-22T04:34:00Z,2019-06-22T04:37:00Z,Overwatch League Stage 3,21385,1,Vancouver Titans,Chengdu Hunters,Vancouver Titans,Nepal,3,2,1,Village,Chengdu Hunters,Vancouver Titans,Chengdu Hunters,Vancouver Titans,0,0,0,0,100,0,2,1
2019-06-22T04:42:00Z,2019-06-22T04:49:00Z,Overwatch League Stage 3,21385,2,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Volskaya Industries,1,3,2,NULL,Chengdu Hunters,Vancouver Titans,Vancouver Titans,Chengdu Hunters,0,0,69.14102173,0,NULL,NULL,2,0
2019-06-22T04:52:00Z,2019-06-22T04:56:00Z,Overwatch League Stage 3,21385,2,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Volskaya Industries,2,3,2,NULL,Vancouver Titans,Chengdu Hunters,Vancouver Titans,Chengdu Hunters,0,0,202.73703,69.14102173,NULL,NULL,2,2
2019-06-22T04:58:00Z,2019-06-22T04:59:00Z,Overwatch League Stage 3,21385,2,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Volskaya Industries,3,3,2,NULL,Chengdu Hunters,Vancouver Titans,Vancouver Titans,Chengdu Hunters,0,0,0,202.73703,NULL,NULL,2,2
2019-06-22T05:00:00Z,2019-06-22T05:02:00Z,Overwatch League Stage 3,21385,2,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Volskaya Industries,4,3,2,NULL,Vancouver Titans,Chengdu Hunters,Vancouver Titans,Chengdu Hunters,0,0,124.4040375,0,NULL,NULL,3,2
2019-06-22T05:13:00Z,2019-06-22T05:22:00Z,Overwatch League Stage 3,21385,3,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Hollywood,1,4,3,NULL,Chengdu Hunters,Vancouver Titans,Vancouver Titans,Chengdu Hunters,79.10418701,0,0,0,NULL,NULL,3,0
2019-06-22T05:25:00Z,2019-06-22T05:32:00Z,Overwatch League Stage 3,21385,3,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Hollywood,2,4,3,NULL,Vancouver Titans,Chengdu Hunters,Vancouver Titans,Chengdu Hunters,79.11553192,79.10418701,84.70301056,0,NULL,NULL,3,3
2019-06-22T05:33:00Z,2019-06-22T05:35:00Z,Overwatch League Stage 3,21385,3,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Hollywood,3,4,3,NULL,Vancouver Titans,Chengdu Hunters,Vancouver Titans,Chengdu Hunters,0,79.10418701,0,0,NULL,NULL,4,3
2019-06-22T05:42:00Z,2019-06-22T05:50:00Z,Overwatch League Stage 3,21385,4,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Havana,1,2,0,NULL,Vancouver Titans,Chengdu Hunters,Chengdu Hunters,Vancouver Titans,52.1254425,0,0,0,NULL,NULL,2,0
2019-06-22T05:52:00Z,2019-06-22T05:56:00Z,Overwatch League Stage 3,21385,4,Vancouver Titans,Vancouver Titans,Chengdu Hunters,Havana,2,2,0,NULL,Chengdu Hunters,Vancouver Titans,Chengdu Hunters,Vancouver Titans,64.10936737,52.1254425,0,0,NULL,NULL,0,2
2019-06-22T19:06:00Z,2019-06-22T19:09:00Z,Overwatch League Stage 3,21404,1,London Spitfire,Washington Justice,London Spitfire,Nepal,1,2,1,Sanctum,London Spitfire,Washington Justice,London Spitfire,Washington Justice,0,0,0,0,0,100,0,1
2019-06-22T19:09:00Z,2019-06-22T19:14:00Z,Overwatch League Stage 3,21404,1,London Spitfire,Washington Justice,London Spitfire,Nepal,2,2,1,Village,London Spitfire,Washington Justice,London Spitfire,Washington Justice,0,0,0,0,100,78,1,1
2019-06-22T19:15:00Z,2019-06-22T19:19:00Z,Overwatch League Stage 3,21404,1,London Spitfire,Washington Justice,London Spitfire,Nepal,3,2,1,Shrine,London Spitfire,Washington Justice,London Spitfire,Washington Justice,0,0,0,0,85,100,1,2
2019-06-22T19:24:00Z,2019-06-22T19:32:00Z,Overwatch League Stage 3,21404,2,London Spitfire,draw,draw,Paris,1,2,2,NULL,Washington Justice,London Spitfire,London Spitfire,Washington Justice,0,0,0,0,NULL,NULL,2,0
2019-06-22T19:35:00Z,2019-06-22T19:40:00Z,Overwatch League Stage 3,21404,2,London Spitfire,draw,draw,Paris,2,2,2,NULL,London Spitfire,Washington Justice,London Spitfire,Washington Justice,0,0,210.4299927,0,NULL,NULL,2,2
2019-06-22T19:41:00Z,2019-06-22T19:45:00Z,Overwatch League Stage 3,21404,2,London Spitfire,draw,draw,Paris,3,2,2,NULL,London Spitfire,Washington Justice,London Spitfire,Washington Justice,0,0,0,0,NULL,NULL,2,2
2019-06-22T19:58:00Z,2019-06-22T20:06:00Z,Overwatch League Stage 3,21404,3,London Spitfire,London Spitfire,Washington Justice,Numbani,1,4,3,NULL,Washington Justice,London Spitfire,London Spitfire,Washington Justice,71.80041504,0,0,0,NULL,NULL,3,0
2019-06-22T20:10:00Z,2019-06-22T20:15:00Z,Overwatch League Stage 3,21404,3,London Spitfire,London Spitfire,Washington Justice,Numbani,2,4,3,NULL,London Spitfire,Washington Justice,London Spitfire,Washington Justice,71.78692627,71.80041504,152.2110138,0,NULL,NULL,3,3
2019-06-22T20:17:00Z,2019-06-22T20:17:00Z,Overwatch League Stage 3,21404,3,London Spitfire,London Spitfire,Washington Justice,Numbani,3,4,3,NULL,London Spitfire,Washington Justice,London Spitfire,Washington Justice,0,71.80041504,99.90202332,0,NULL,NULL,4,3
2019-06-22T20:21:00Z,2019-06-22T20:29:00Z,Overwatch League Stage 3,21404,4,London Spitfire,London Spitfire,Washington Justice,Dorado,1,4,3,NULL,Washington Justice,London Spitfire,London Spitfire,Washington Justice,85.8217926,0,0,0,NULL,NULL,3,0
2019-06-22T20:31:00Z,2019-06-22T20:37:00Z,Overwatch League Stage 3,21404,4,London Spitfire,London Spitfire,Washington Justice,Dorado,2,4,3,NULL,London Spitfire,Washington Justice,London Spitfire,Washington Justice,85.76789856,85.8217926,178.8910217,60,NULL,NULL,3,3
2019-06-22T20:39:00Z,2019-06-22T20:40:00Z,Overwatch League Stage 3,21404,4,London Spitfire,London Spitfire,Washington Justice,Dorado,3,4,3,NULL,Washington Justice,London Spitfire,London Spitfire,Washington Justice,44.8045578,85.76789856,0,178.8910217,NULL,NULL,3,3
2019-06-22T20:41:00Z,2019-06-22T20:42:00Z,Overwatch League Stage 3,21404,4,London Spitfire,London Spitfire,Washington Justice,Dorado,4,4,3,NULL,London Spitfire,Washington Justice,London Spitfire,Washington Justice,44.8099556,44.8045578,128.2700195,0,NULL,NULL,4,3
2019-06-22T20:58:00Z,2019-06-22T21:03:00Z,Overwatch League Stage 3,21413,1,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,Nepal,1,2,1,Sanctum,Atlanta Reign,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,0,0,0,0,100,97,1,0
2019-06-22T21:04:00Z,2019-06-22T21:09:00Z,Overwatch League Stage 3,21413,1,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,Nepal,2,2,1,Shrine,Atlanta Reign,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,0,0,0,0,99,100,1,1
2019-06-22T21:10:00Z,2019-06-22T21:13:00Z,Overwatch League Stage 3,21413,1,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,Nepal,3,2,1,Village,Atlanta Reign,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,0,0,0,0,100,12,2,1
2019-06-22T21:17:00Z,2019-06-22T21:25:00Z,Overwatch League Stage 3,21413,2,Philadelphia Fusion,Philadelphia Fusion,Atlanta Reign,Horizon Lunar Colony,1,2,1,NULL,Atlanta Reign,Philadelphia Fusion,Philadelphia Fusion,Atlanta Reign,0,0,0,0,NULL,NULL,1,0
2019-06-22T21:28:00Z,2019-06-22T21:32:00Z,Overwatch League Stage 3,21413,2,Philadelphia Fusion,Philadelphia Fusion,Atlanta Reign,Horizon Lunar Colony,2,2,1,NULL,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,Atlanta Reign,0,0,234.4910278,0,NULL,NULL,2,1
2019-06-22T21:44:00Z,2019-06-22T21:54:00Z,Overwatch League Stage 3,21413,3,Philadelphia Fusion,Philadelphia Fusion,Atlanta Reign,Numbani,1,2,0,NULL,Philadelphia Fusion,Atlanta Reign,Atlanta Reign,Philadelphia Fusion,50.14340973,0,0,0,NULL,NULL,2,0
2019-06-22T21:57:00Z,2019-06-22T22:01:00Z,Overwatch League Stage 3,21413,3,Philadelphia Fusion,Philadelphia Fusion,Atlanta Reign,Numbani,2,2,0,NULL,Atlanta Reign,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,0,50.14340973,0,0,NULL,NULL,0,2
2019-06-22T22:05:00Z,2019-06-22T22:12:00Z,Overwatch League Stage 3,21413,4,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,Havana,1,2,1,NULL,Philadelphia Fusion,Atlanta Reign,Atlanta Reign,Philadelphia Fusion,83.90478516,0,0,0,NULL,NULL,1,0
2019-06-22T22:14:00Z,2019-06-22T22:18:00Z,Overwatch League Stage 3,21413,4,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,Havana,2,2,1,NULL,Atlanta Reign,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,83.90869141,83.90478516,99.47302246,0,NULL,NULL,2,1
2019-06-22T22:23:00Z,2019-06-22T22:29:00Z,Overwatch League Stage 3,21413,5,Philadelphia Fusion,Philadelphia Fusion,Atlanta Reign,Ilios,1,2,0,Well,Atlanta Reign,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,0,0,0,0,99,100,0,1
2019-06-22T22:30:00Z,2019-06-22T22:35:00Z,Overwatch League Stage 3,21413,5,Philadelphia Fusion,Philadelphia Fusion,Atlanta Reign,Ilios,2,2,0,Ruins,Atlanta Reign,Philadelphia Fusion,Atlanta Reign,Philadelphia Fusion,0,0,0,0,99,100,0,2
2019-06-22T22:49:00Z,2019-06-22T22:55:00Z,Overwatch League Stage 3,21369,1,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Ilios,1,2,0,Well,Toronto Defiant,Guangzhou Charge,Toronto Defiant,Guangzhou Charge,0,0,0,0,99,100,0,1
2019-06-22T22:56:00Z,2019-06-22T23:00:00Z,Overwatch League Stage 3,21369,1,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Ilios,2,2,0,Ruins,Toronto Defiant,Guangzhou Charge,Toronto Defiant,Guangzhou Charge,0,0,0,0,54,100,0,2
2019-06-22T23:05:00Z,2019-06-22T23:10:00Z,Overwatch League Stage 3,21369,2,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Paris,1,4,2,NULL,Guangzhou Charge,Toronto Defiant,Toronto Defiant,Guangzhou Charge,0,0,215.434021,0,NULL,NULL,2,0
2019-06-22T23:12:00Z,2019-06-22T23:16:00Z,Overwatch League Stage 3,21369,2,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Paris,2,4,2,NULL,Toronto Defiant,Guangzhou Charge,Toronto Defiant,Guangzhou Charge,0,0,225.0180359,215.434021,NULL,NULL,2,2
2019-06-22T23:18:00Z,2019-06-22T23:20:00Z,Overwatch League Stage 3,21369,2,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Paris,3,4,2,NULL,Guangzhou Charge,Toronto Defiant,Toronto Defiant,Guangzhou Charge,0,0,106.3660202,225.0180359,NULL,NULL,4,2
2019-06-22T23:22:00Z,2019-06-22T23:26:00Z,Overwatch League Stage 3,21369,2,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Paris,4,4,2,NULL,Toronto Defiant,Guangzhou Charge,Toronto Defiant,Guangzhou Charge,0,0,0,106.3660202,NULL,NULL,2,4
2019-06-22T23:39:00Z,2019-06-22T23:45:00Z,Overwatch League Stage 3,21369,3,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Hollywood,1,3,0,NULL,Guangzhou Charge,Toronto Defiant,Toronto Defiant,Guangzhou Charge,79.11213684,0,95.34902191,0,NULL,NULL,3,0
2019-06-22T23:48:00Z,2019-06-22T23:52:00Z,Overwatch League Stage 3,21369,3,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Hollywood,2,3,0,NULL,Toronto Defiant,Guangzhou Charge,Toronto Defiant,Guangzhou Charge,0,79.11213684,0,95.34902191,NULL,NULL,0,3
2019-06-22T23:55:00Z,2019-06-23T00:00:00Z,Overwatch League Stage 3,21369,4,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Watchpoint: Gibraltar,1,3,0,NULL,Guangzhou Charge,Toronto Defiant,Toronto Defiant,Guangzhou Charge,88.70562744,0,189.9470215,0,NULL,NULL,3,0
2019-06-23T00:02:00Z,2019-06-23T00:06:00Z,Overwatch League Stage 3,21369,4,Guangzhou Charge,Guangzhou Charge,Toronto Defiant,Watchpoint: Gibraltar,2,3,0,NULL,Toronto Defiant,Guangzhou Charge,Toronto Defiant,Guangzhou Charge,85.61530304,88.70562744,0,189.9470215,NULL,NULL,0,3
2019-06-23T00:22:00Z,2019-06-23T00:27:00Z,Overwatch League Stage 3,21329,1,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,Ilios,1,2,0,Lighthouse,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Seoul Dynasty,0,0,0,0,100,96,1,0
2019-06-23T00:28:00Z,2019-06-23T00:34:00Z,Overwatch League Stage 3,21329,1,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,Ilios,2,2,0,Ruins,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Seoul Dynasty,0,0,0,0,100,99,2,0
2019-06-23T00:39:00Z,2019-06-23T00:41:00Z,Overwatch League Stage 3,21329,2,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,Horizon Lunar Colony,1,3,2,NULL,Hangzhou Spark,Seoul Dynasty,Seoul Dynasty,Hangzhou Spark,0,0,346.0329895,0,NULL,NULL,2,0
2019-06-23T00:44:00Z,2019-06-23T00:52:00Z,Overwatch League Stage 3,21329,2,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,Horizon Lunar Colony,2,3,2,NULL,Seoul Dynasty,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,0,0,60,396.4749756,NULL,NULL,2,2
2019-06-23T00:53:00Z,2019-06-23T00:55:00Z,Overwatch League Stage 3,21329,2,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,Horizon Lunar Colony,3,3,2,NULL,Seoul Dynasty,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,0,0,0,396.4749756,NULL,NULL,2,2
2019-06-23T00:56:00Z,2019-06-23T00:57:00Z,Overwatch League Stage 3,21329,2,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,Horizon Lunar Colony,4,3,2,NULL,Hangzhou Spark,Seoul Dynasty,Seoul Dynasty,Hangzhou Spark,0,0,320.1299744,0,NULL,NULL,3,2
2019-06-23T01:09:00Z,2019-06-23T01:13:00Z,Overwatch League Stage 3,21329,3,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Numbani,1,1,0,NULL,Hangzhou Spark,Seoul Dynasty,Seoul Dynasty,Hangzhou Spark,0,0,0,0,NULL,NULL,0,0
2019-06-23T01:16:00Z,2019-06-23T01:17:00Z,Overwatch League Stage 3,21329,3,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Numbani,2,1,0,NULL,Seoul Dynasty,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,0,0,182.0660095,0,NULL,NULL,1,0
2019-06-23T01:24:00Z,2019-06-23T01:32:00Z,Overwatch League Stage 3,21329,4,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Havana,1,3,2,NULL,Seoul Dynasty,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,63.90484619,0,0,0,NULL,NULL,2,0
2019-06-23T01:34:00Z,2019-06-23T01:42:00Z,Overwatch League Stage 3,21329,4,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Havana,2,3,2,NULL,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Seoul Dynasty,52.01815796,63.90484619,0,0,NULL,NULL,2,3
2019-06-23T01:48:00Z,2019-06-23T01:51:00Z,Overwatch League Stage 3,21329,5,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,Oasis,1,2,0,Gardens,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Seoul Dynasty,0,0,0,0,100,0,1,0
2019-06-23T01:52:00Z,2019-06-23T01:56:00Z,Overwatch League Stage 3,21329,5,Hangzhou Spark,Hangzhou Spark,Seoul Dynasty,Oasis,2,2,0,City Center,Hangzhou Spark,Seoul Dynasty,Hangzhou Spark,Seoul Dynasty,0,0,0,0,100,50,2,0
2019-06-23T19:07:00Z,2019-06-23T19:11:00Z,Overwatch League Stage 3,21320,1,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Nepal,1,2,0,Sanctum,Chengdu Hunters,Dallas Fuel,Chengdu Hunters,Dallas Fuel,0,0,0,0,100,36,1,0
2019-06-23T19:11:00Z,2019-06-23T19:16:00Z,Overwatch League Stage 3,21320,1,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Nepal,2,2,0,Village,Chengdu Hunters,Dallas Fuel,Chengdu Hunters,Dallas Fuel,0,0,0,0,100,73,2,0
2019-06-23T19:20:00Z,2019-06-23T19:24:00Z,Overwatch League Stage 3,21320,2,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Horizon Lunar Colony,1,1,0,NULL,Chengdu Hunters,Dallas Fuel,Dallas Fuel,Chengdu Hunters,0,0,0,0,NULL,NULL,0,0
2019-06-23T19:27:00Z,2019-06-23T19:31:00Z,Overwatch League Stage 3,21320,2,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Horizon Lunar Colony,2,1,0,NULL,Dallas Fuel,Chengdu Hunters,Dallas Fuel,Chengdu Hunters,0,0,0,0,NULL,NULL,0,1
2019-06-23T19:43:00Z,2019-06-23T19:49:00Z,Overwatch League Stage 3,21320,3,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Numbani,1,4,3,NULL,Chengdu Hunters,Dallas Fuel,Dallas Fuel,Chengdu Hunters,71.80014038,0,120.9130096,0,NULL,NULL,3,0
2019-06-23T19:52:00Z,2019-06-23T20:01:00Z,Overwatch League Stage 3,21320,3,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Numbani,2,4,3,NULL,Dallas Fuel,Chengdu Hunters,Dallas Fuel,Chengdu Hunters,71.80226898,71.80014038,0,120.9130096,NULL,NULL,3,3
2019-06-23T20:02:00Z,2019-06-23T20:03:00Z,Overwatch League Stage 3,21320,3,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Numbani,3,4,3,NULL,Chengdu Hunters,Dallas Fuel,Dallas Fuel,Chengdu Hunters,0,71.80226898,67.68000793,0,NULL,NULL,4,3
2019-06-23T20:06:00Z,2019-06-23T20:13:00Z,Overwatch League Stage 3,21320,4,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Watchpoint: Gibraltar,1,3,0,NULL,Chengdu Hunters,Dallas Fuel,Dallas Fuel,Chengdu Hunters,88.73405457,0,90.80900574,0,NULL,NULL,3,0
2019-06-23T20:15:00Z,2019-06-23T20:19:00Z,Overwatch League Stage 3,21320,4,Chengdu Hunters,Chengdu Hunters,Dallas Fuel,Watchpoint: Gibraltar,2,3,0,NULL,Dallas Fuel,Chengdu Hunters,Dallas Fuel,Chengdu Hunters,63.64592743,88.73405457,0,90.80900574,NULL,NULL,0,3
2019-06-23T20:33:00Z,2019-06-23T20:37:00Z,Overwatch League Stage 3,21379,1,Boston Uprising,Paris Eternal,Boston Uprising,Oasis,1,2,0,Gardens,Boston Uprising,Paris Eternal,Boston Uprising,Paris Eternal,0,0,0,0,35,100,0,1
2019-06-23T20:38:00Z,2019-06-23T20:42:00Z,Overwatch League Stage 3,21379,1,Boston Uprising,Paris Eternal,Boston Uprising,Oasis,2,2,0,City Center,Boston Uprising,Paris Eternal,Boston Uprising,Paris Eternal,0,0,0,0,39,100,0,2
2019-06-23T20:46:00Z,2019-06-23T20:54:00Z,Overwatch League Stage 3,21379,2,Boston Uprising,Paris Eternal,Boston Uprising,Volskaya Industries,1,2,1,NULL,Boston Uprising,Paris Eternal,Paris Eternal,Boston Uprising,0,0,0,0,NULL,NULL,1,0
2019-06-23T20:58:00Z,2019-06-23T21:03:00Z,Overwatch League Stage 3,21379,2,Boston Uprising,Paris Eternal,Boston Uprising,Volskaya Industries,2,2,1,NULL,Paris Eternal,Boston Uprising,Paris Eternal,Boston Uprising,0,0,154.4350128,0,NULL,NULL,2,1
2019-06-23T21:16:00Z,2019-06-23T21:24:00Z,Overwatch League Stage 3,21379,3,Boston Uprising,Boston Uprising,Paris Eternal,Eichenwalde,1,5,4,NULL,Boston Uprising,Paris Eternal,Paris Eternal,Boston Uprising,67.73019409,0,0,0,NULL,NULL,3,0
2019-06-23T21:27:00Z,2019-06-23T21:34:00Z,Overwatch League Stage 3,21379,3,Boston Uprising,Boston Uprising,Paris Eternal,Eichenwalde,2,5,4,NULL,Paris Eternal,Boston Uprising,Paris Eternal,Boston Uprising,67.73059082,67.73019409,105.5310059,60,NULL,NULL,3,3
2019-06-23T21:36:00Z,2019-06-23T21:39:00Z,Overwatch League Stage 3,21379,3,Boston Uprising,Boston Uprising,Paris Eternal,Eichenwalde,3,5,4,NULL,Boston Uprising,Paris Eternal,Paris Eternal,Boston Uprising,28.94206619,67.73059082,0,105.5310059,NULL,NULL,4,3
2019-06-23T21:40:00Z,2019-06-23T21:43:00Z,Overwatch League Stage 3,21379,3,Boston Uprising,Boston Uprising,Paris Eternal,Eichenwalde,4,5,4,NULL,Paris Eternal,Boston Uprising,Paris Eternal,Boston Uprising,25.57316017,28.94206619,0,0,NULL,NULL,4,5
2019-06-23T21:46:00Z,2019-06-23T21:55:00Z,Overwatch League Stage 3,21379,4,Boston Uprising,Boston Uprising,Paris Eternal,Dorado,1,3,2,NULL,Boston Uprising,Paris Eternal,Paris Eternal,Boston Uprising,85.79005432,0,0,0,NULL,NULL,3,0
2019-06-23T21:56:00Z,2019-06-23T22:05:00Z,Overwatch League Stage 3,21379,4,Boston Uprising,Boston Uprising,Paris Eternal,Dorado,2,3,2,NULL,Paris Eternal,Boston Uprising,Paris Eternal,Boston Uprising,81.47428894,85.79005432,0,0,NULL,NULL,2,3
2019-06-23T22:10:00Z,2019-06-23T22:15:00Z,Overwatch League Stage 3,21379,5,Boston Uprising,Boston Uprising,Paris Eternal,Nepal,1,2,0,Sanctum,Boston Uprising,Paris Eternal,Boston Uprising,Paris Eternal,0,0,0,0,100,85,1,0
2019-06-23T22:16:00Z,2019-06-23T22:22:00Z,Overwatch League Stage 3,21379,5,Boston Uprising,Boston Uprising,Paris Eternal,Nepal,2,2,0,Shrine,Boston Uprising,Paris Eternal,Boston Uprising,Paris Eternal,0,0,0,0,100,99,2,0
2019-06-23T22:37:00Z,2019-06-23T22:41:00Z,Overwatch League Stage 3,21395,1,Florida Mayhem,Houston Outlaws,Florida Mayhem,Ilios,1,2,0,Ruins,Houston Outlaws,Florida Mayhem,Houston Outlaws,Florida Mayhem,0,0,0,0,100,55,1,0
